marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
14652.21,5322.08,12140.13,2414.11,425.32,10.73,22578.98,91812.83
32747.1,7427.12,31477.42,1520.09,244.25,6.2,91321.09,126588.47
2984.45,2703.98,11828.1,375.92,283.8,41.44,282077.26,109712.32
25287.04,12672.34,73549.56,1134.21,327.76,23.16,107260.7,120167.07
33073.93,26127.6,141489.33,3302.45,274.55,24.51,249790.08,192073.79
27279.67,16627.25,83614.99,2536.98,285.96,15.94,401559.59,235824.86
12653.93,17747.95,140852.51,2257.21,374.82,2.32,404373.42,238931.9
41596.35,15088.44,23962.5,931.75,405.17,9.68,433595.99,220224.18
48536.69,24234.45,92497.37,1938.8,160.02,38.08,133141.8,134281.98
23500.61,24040.66,138358.45,3079.45,461.8,11.22,227310.69,224642.74
32160.04,13908.35,113961.4,906.28,183.41,49.63,320885.8,182574.79
39730.25,27927.71,151001.87,3739.84,143.44,39.31,298921.31,252587.48
12832.96,15515.59,57118.5,2878.9,162.6,42.43,499555.13,259288.94
43358.07,23769.15,96638.68,1505.29,185.67,43.66,152615.08,134755.42
14729.84,8363.23,109837.98,3173.86,165.3,35.95,54242.94,116314.3
39015.71,20843.41,46105.77,2307.5,423.44,23.31,206173.77,170482.39
6492.86,11763.19,132702.53,2695.94,284.96,45.85,268646.52,168459.78
15130.95,22176.04,67903.99,844.68,484.15,21.33,205874.82,144849.46
27147.38,23570.64,37386.07,2914.02,51.14,4.79,173294.8,164959.18
26721.18,13579.35,126890.17,2040.44,310.85,29.82,143484.52,131493.39
42671.13,27498.19,129226.16,3075.49,57.05,5.28,225192.49,232624.15
49810.24,27715.89,155306.28,1745.15,234.84,32.77,350817.01,203424.14
6253.33,13263.15,144961.36,1718.02,197.54,49.88,91455.52,89521.83
14298.02,4960.9,49354.96,3144.37,343.58,33.76,435456.28,247235.97
18522.31,7339.87,103869.5,2059.66,375.27,10.53,327738.67,166247.31
24467.0,6892.45,155386.79,1050.62,126.67,6.89,71537.84,87580.03
25201.58,7646.18,46468.89,2755.89,104.92,17.82,31289.4,91306.46
42953.56,28141.28,96080.14,1239.37,215.56,7.29,44651.4,66961.23
38757.41,12388.74,146885.12,3382.81,128.57,28.48,63376.83,134980.72
1923.73,14356.41,31431.68,2914.83,341.55,39.15,328898.76,197307.29
23296.07,17571.51,153653.45,1079.29,263.67,32.91,471611.12,196958.0
31285.62,19064.45,91034.12,2244.22,415.22,30.86,83985.65,134848.82
23559.38,9242.6,141885.0,3655.84,490.82,21.78,156479.53,160939.31
7401.62,13277.58,105720.92,3328.27,195.27,8.64,435608.37,255200.81
20476.23,16793.24,115792.75,2202.17,456.88,31.89,262723.24,149433.09
21171.13,15857.13,129768.64,2722.27,390.81,20.97,225023.69,176331.52
10198.08,6169.78,19670.56,1950.71,83.07,15.27,247150.94,129220.0
38059.05,22211.49,113795.6,1258.41,419.6,32.96,68537.8,130437.93
16748.63,5277.97,143193.28,2709.66,245.94,18.93,125403.01,114496.83
29860.38,18000.48,158038.32,1856.3,357.49,8.42,481768.03,277844.55
26270.78,14261.21,156815.58,1864.2,354.28,24.18,328843.91,171729.63
43993.93,14179.37,109989.27,1867.91,444.12,14.46,157416.91,170350.11
6978.73,17639.83,110938.46,3126.01,382.97,36.67,474549.27,232423.13
6598.89,5249.68,89307.18,1237.74,414.07,2.35,210797.73,126204.35
15715.66,21836.28,110564.26,1380.12,167.25,42.64,87614.7,95054.38
22129.53,22174.92,111497.04,678.77,486.84,23.07,483351.9,200999.34
15628.57,10657.17,19674.94,647.89,334.18,0.8,339647.15,176563.77
38396.17,14129.72,29190.11,3084.12,389.11,6.67,381351.43,222982.24
13018.03,5784.6,99443.08,1855.44,430.85,47.27,30805.68,84107.01
5153.96,19399.18,66080.73,996.38,70.65,26.85,155909.81,95923.78
21276.19,16992.11,62300.38,3211.98,174.84,38.43,473805.28,243437.66
38895.59,8898.9,40168.01,379.48,419.61,44.14,94652.24,86391.65
42677.54,19000.0,136355.14,2185.86,461.77,16.02,439269.3,255512.48
36933.9,9559.86,152475.52,3195.72,380.49,27.35,389824.62,241674.1
28336.45,17355.43,109909.25,2890.74,246.33,32.52,201688.41,173150.65
36485.39,17721.83,156263.35,1430.05,133.05,42.08,445627.06,222529.34
34388.09,8993.12,140357.69,2854.38,267.26,21.0,462899.32,275086.09
12483.96,18906.07,51724.27,2163.26,204.68,47.59,436096.07,197720.54
27987.19,11212.62,36231.35,2239.46,443.96,30.36,215590.45,139511.44
38759.86,18810.92,50728.82,1125.35,287.96,43.69,301824.83,174198.22
16538.91,16269.04,31965.59,2610.96,202.11,4.17,166941.92,149216.82
33044.68,25873.88,110216.58,2272.87,254.26,23.17,82377.52,153992.56
24592.54,15047.84,58022.53,2492.84,467.45,8.96,453013.72,266847.07
25654.78,23518.61,156187.81,3605.7,310.5,45.59,490955.09,294523.0
5412.7,8502.26,100745.93,3084.67,122.2,11.75,48121.32,103010.92
33644.64,23948.95,76302.69,2750.29,255.04,35.65,350114.02,231914.53
43418.66,13782.34,158798.77,1733.98,238.17,3.14,475639.35,243180.9
7930.13,15881.88,155918.71,1036.43,162.1,10.04,311800.5,136586.29
18939.18,6015.77,122711.82,2380.03,370.79,15.99,42605.93,111252.17
3384.71,20404.92,136118.07,880.68,141.46,39.09,27158.63,76824.97
2451.96,19592.15,162377.89,2983.04,251.35,12.56,261969.15,150040.99
49493.27,19021.82,107283.61,2773.2,226.11,40.84,471173.6,303453.68
25180.1,15752.76,145205.08,2458.47,238.76,39.43,153855.49,168997.11
18420.43,15840.7,27072.58,723.0,287.72,49.61,188156.59,109402.5
14468.98,8757.03,92344.69,3101.32,344.82,33.86,402077.17,188566.98
49020.62,23456.32,96629.92,2311.32,80.07,31.87,404797.62,263126.94
13360.29,16794.02,23905.17,1712.71,151.28,30.08,472946.73,182419.35
36559.71,18050.93,32048.78,1906.26,388.69,5.48,422562.51,214928.78
14904.15,6361.77,13256.06,406.65,454.8,25.66,305082.11,128131.58
4453.99,19314.92,63084.11,2562.69,31.88,42.57,470602.21,236273.8
34480.55,9639.49,20470.72,378.6,45.95,1.04,314920.68,178100.49
1079.91,12984.84,76746.03,2161.06,467.58,6.33,308758.0,183265.26
34111.68,9332.56,130314.28,1242.42,82.49,30.03,27441.22,98506.19
13268.45,6002.65,98807.45,1196.37,489.85,42.35,238619.46,125929.44
37559.11,8412.32,109429.39,1323.58,415.83,15.37,40616.57,97953.27
38717.76,15329.15,21831.79,250.65,69.15,43.57,451409.39,172848.41
36481.25,20268.11,142945.81,3401.06,60.24,16.88,25025.89,133757.54
2199.69,11110.05,35085.65,2607.71,488.88,23.27,167360.91,118518.97
35483.09,20750.13,65484.48,518.15,134.86,47.65,497631.98,186818.08
49517.14,23566.29,98788.15,759.2,273.95,20.88,401631.21,211986.53
12888.64,5811.12,144497.94,3092.83,125.76,29.97,383681.14,189490.9
14437.69,4505.62,153336.12,886.41,304.33,46.77,362182.75,145366.53
40862.8,20867.04,135179.43,2135.99,421.61,13.22,44595.45,144742.41
8859.44,15009.76,122758.37,1024.95,331.89,4.6,158335.84,112870.09
33368.6,18029.44,95937.49,2295.42,32.84,47.9,403257.63,193202.14
37996.29,12891.63,111829.27,3554.33,301.64,27.99,449864.93,277555.79
2820.87,16874.1,39440.78,796.07,333.9,48.29,188026.86,107900.66
28134.34,7602.75,50115.63,3124.96,108.44,43.34,144519.79,169084.54
29217.99,18673.68,162712.16,3423.45,383.44,29.73,133229.76,161211.3
15868.7,6021.77,151861.59,3718.29,317.18,23.57,283070.67,206074.76
43940.89,22049.91,69470.92,2669.3,14.68,24.01,159913.68,186604.02
8974.74,10440.6,48304.52,2826.81,475.77,8.3,30241.66,103137.82
18845.54,18272.12,52897.82,2088.82,228.33,22.68,207559.95,115277.76
42584.77,10034.7,83333.1,3031.79,123.87,41.09,285792.08,203788.65
10341.5,13392.42,48160.09,664.19,52.24,49.44,324436.67,133106.41
41247.33,11574.59,108291.68,2792.26,193.47,48.02,184618.26,140804.08
4874.39,14781.32,27673.93,2061.67,160.81,48.11,170668.18,104528.01
24972.22,7833.58,26300.06,405.06,156.0,0.95,156260.84,101425.02
4691.2,2873.12,47453.96,1182.88,398.67,25.79,319196.18,137912.55
34217.28,21249.35,134728.75,1400.35,326.5,10.01,156140.17,140231.6
39739.47,9686.77,59626.4,1573.14,75.2,30.76,460089.35,249224.73
42643.07,13406.96,83994.01,1095.19,356.96,47.29,155209.94,114718.93
49081.85,26398.71,121329.16,1503.65,364.51,43.83,399649.27,239568.04
33928.77,23074.68,137798.03,1647.48,261.99,43.33,173470.9,123169.85
38684.03,24892.26,69444.62,2186.67,497.93,18.29,324675.51,221602.92
25782.16,12015.38,120602.87,1094.15,148.9,25.06,355527.55,179391.76
45724.11,19941.76,62433.18,1111.36,38.64,14.1,103699.21,111645.0
32544.16,22089.11,116118.88,1600.32,24.12,27.69,202383.7,162891.49
44294.02,12030.02,80001.64,1802.31,167.07,15.17,81239.36,133937.11
12537.15,17133.05,153067.48,975.79,253.98,40.44,265114.71,140231.18
25340.15,7469.01,153378.75,3764.61,48.33,23.22,456521.9,217332.77
36761.13,25660.61,137776.34,1660.02,287.24,35.02,306193.2,180343.06
10933.37,15114.22,149833.71,1682.47,451.43,43.63,356796.86,186822.27
11355.65,12390.58,34705.58,1882.65,400.46,14.99,155865.84,120473.16
48924.09,19737.04,115686.91,3155.13,339.51,31.1,244748.27,185164.51
22295.91,8495.74,40559.94,1627.55,334.25,42.29,375573.81,209346.86
9908.96,9227.18,52542.18,1084.34,367.85,47.54,83024.71,87201.73
17241.73,18127.26,95311.18,2217.59,252.16,8.15,78420.03,108654.39
20471.43,15142.69,124702.3,2124.04,206.88,34.07,127728.61,125583.55
31531.18,17127.71,123318.81,1943.51,160.26,21.76,133663.79,135591.79
46227.72,13552.84,141913.88,3662.83,58.81,14.28,481951.01,267674.12
49342.91,23830.65,105159.37,3514.05,285.46,7.89,96132.05,203193.1
32933.24,14731.31,151104.73,2485.16,241.53,29.27,70474.31,107625.31
35296.2,11122.93,142642.19,1010.42,68.26,16.7,86087.61,106085.68
16769.63,22257.73,145919.52,2473.66,141.45,33.4,117397.3,151144.36
43000.77,18982.73,53466.6,3129.5,395.73,14.05,196985.41,188026.75
11672.12,13131.14,92564.87,3247.33,135.25,0.03,114633.63,150968.65
6212.65,20879.28,128457.73,1367.24,218.6,38.36,62144.09,78992.87
48689.54,17382.83,160441.13,1453.55,89.04,8.07,85576.76,111017.07
43342.8,27557.46,28734.82,685.22,93.22,12.63,399040.65,208180.49
15878.61,17226.77,66213.02,2808.44,380.61,11.77,269636.26,168595.07
34083.37,19662.04,70370.42,1873.01,42.67,17.11,378022.93,222550.61
23883.9,9847.94,54715.86,1353.91,149.66,24.27,104815.72,73956.38
16833.28,4875.89,127427.24,1679.08,490.61,40.62,166482.89,134316.66
15051.94,12047.17,21173.1,1004.56,243.19,32.51,491506.62,184017.27
7665.34,2231.4,58903.16,2954.11,307.04,7.3,61120.73,126576.82
27916.59,7467.87,114168.56,1858.91,323.99,9.18,230561.78,175549.27
22883.24,16685.52,77325.67,1194.28,106.11,42.35,161969.9,98815.88
26097.13,19846.63,41766.52,2369.01,190.98,12.49,23520.55,103261.13
11552.5,6085.49,98442.0,2435.03,206.35,10.93,285176.9,156390.77
46991.92,24182.14,100124.2,2675.18,123.03,0.18,284002.54,241452.73
32290.97,25477.85,167748.91,3322.42,124.65,38.7,173821.1,170639.21
45080.43,24008.02,132742.72,1057.29,307.86,36.92,246684.11,170064.53
6354.29,17072.8,161653.76,914.04,63.15,17.38,208134.82,135959.59
31519.7,20467.83,48395.4,488.62,73.28,0.37,242818.74,148363.63
42623.63,13407.11,126156.96,2780.49,290.92,39.28,427063.31,235695.46
17215.12,10980.38,93771.84,3278.9,230.18,4.97,362707.19,225069.6
10562.02,21123.11,125212.36,1686.27,309.85,23.02,154517.42,127319.26
13986.04,16190.82,85747.61,2794.2,23.21,42.01,134979.68,136022.54
14373.75,18760.73,50805.26,2468.66,355.41,12.21,368104.47,197023.56
22912.75,23972.09,30809.49,3090.43,426.45,18.98,127767.1,155045.38
16972.22,8407.46,133277.77,2131.69,266.83,33.04,455641.21,224066.61
14292.43,9631.38,130852.31,1235.87,422.01,33.66,419751.92,187996.27
32777.1,19629.05,44271.5,2540.53,205.83,23.14,141209.14,150276.2
3598.59,1694.69,99906.98,2974.11,48.67,21.69,404720.12,197977.36
17677.83,15174.34,124110.86,2771.72,195.0,20.98,111846.81,115947.57
34797.85,23228.99,104438.82,3125.42,228.72,24.3,31933.29,107560.09
9616.64,14326.97,62459.77,1488.73,434.11,17.33,481337.89,197871.59
11825.47,8625.26,139637.37,2800.1,174.01,12.82,385448.32,228075.13
10832.66,16786.56,111583.14,1423.08,164.4,15.8,254731.24,157011.54
1045.38,3556.69,112276.89,1956.06,445.13,23.89,424740.52,179197.26
24214.62,22791.01,117789.41,1392.17,132.97,19.11,56394.24,103885.77
2908.98,3049.64,112026.57,1108.28,324.8,29.28,375047.57,167143.15
14374.05,20212.89,42205.05,415.29,170.05,31.56,479036.35,160449.22
49745.37,20156.36,154901.27,2821.64,476.21,49.81,412923.53,288415.99
46001.41,18058.9,60889.69,2942.74,102.92,30.76,227204.34,200491.52
11538.71,12570.65,136356.45,1693.6,364.73,36.73,186229.24,131936.94
16190.12,7642.05,140654.35,2048.05,279.53,4.9,448359.64,236968.64
23721.52,14169.17,110762.76,664.1,489.57,38.02,159923.38,127419.75
42376.26,25544.79,112189.44,1858.23,497.09,25.45,469975.13,253776.33
40329.65,24184.56,40159.64,1116.63,398.91,43.33,173527.76,117341.7
7185.83,5116.61,72345.37,2126.91,60.69,48.55,80007.11,96406.39
7097.99,15051.31,105729.48,3263.35,239.81,11.52,133227.14,146478.06
21419.88,21492.3,34064.89,1738.17,428.71,46.43,269351.98,160197.99
43634.67,25212.4,41331.91,2265.7,322.86,33.58,82930.9,132901.68
44222.16,17644.27,163170.19,2961.75,440.7,36.96,202379.43,200346.72
6260.93,2690.0,55325.95,818.68,401.69,23.62,454810.71,194295.81
29140.57,24485.92,75299.94,1481.55,163.35,17.74,65066.07,111262.44
8628.08,9945.38,49428.03,675.26,105.58,40.0,314981.23,119837.48
34620.34,14463.11,110243.36,1929.38,168.06,1.1,213807.02,205678.94
45905.23,24491.59,93189.27,3139.07,351.01,27.03,330778.33,255150.5
23283.7,10304.2,127855.85,2133.99,245.72,3.69,255011.88,150098.27
5071.06,17791.8,93545.19,1890.57,31.49,12.73,440818.42,184927.42
29383.46,7859.7,13523.07,774.65,373.81,36.26,213199.17,125243.63
21017.32,19147.33,90307.54,1451.17,31.9,37.74,264045.68,136787.87
40734.04,27479.7,34985.92,2991.07,210.56,44.45,82465.79,148245.91
17676.88,23452.87,143646.32,1696.92,236.52,35.77,255347.16,131722.75
43869.96,27288.18,43310.96,2437.58,256.48,33.74,75070.81,127008.69
14411.32,20362.13,52748.04,485.95,78.15,47.26,299902.34,137952.32
8718.36,7681.84,77840.43,861.31,376.42,26.87,225149.0,110958.02
16017.54,22553.15,51344.21,1260.01,426.19,32.69,396018.08,204806.09
2710.87,19136.16,98495.82,3206.6,351.97,43.4,220868.95,157812.94
14781.05,13876.47,82902.45,1150.46,476.02,38.18,322685.8,167120.39
33345.76,15009.67,155123.51,2983.18,136.18,38.5,48316.34,152811.15
7971.87,4225.08,21194.23,691.79,88.76,26.84,360808.86,130409.23
6456.88,13308.74,99273.14,2373.61,42.97,26.39,479568.22,210657.09
7486.88,15658.02,121984.36,2411.72,363.54,32.44,234933.79,174802.06
4800.03,9337.94,30976.27,2058.53,89.43,35.03,24727.55,72222.14
43857.14,17189.0,111038.21,1485.39,469.71,27.31,309750.39,211520.92
47261.64,21131.9,147220.18,1306.2,303.19,9.27,89685.09,148336.24
3281.5,1698.09,120554.04,3273.58,404.03,12.42,244624.87,167560.4
38243.52,26827.09,162061.42,2561.69,223.0,24.65,35578.71,139526.54
37120.44,13577.25,120346.72,1316.66,370.07,10.2,232549.59,172235.25
49848.56,13217.08,72701.76,1662.16,227.39,21.17,439753.21,268631.98
18045.66,4216.16,141838.38,1003.76,273.99,7.36,84985.64,90270.32
14989.94,20207.37,53842.63,1747.8,389.06,7.31,259196.35,178941.7
23201.02,21972.75,107215.03,1865.36,126.7,42.16,141858.6,113487.81
42972.18,10952.92,124782.73,1108.82,443.41,27.11,145294.71,125552.66
36701.09,10808.92,140127.91,2089.32,360.99,39.02,328785.48,215718.98
24109.57,14056.01,149143.41,2700.36,375.8,0.58,379173.06,241655.86
12983.58,6717.95,22695.83,2906.1,126.7,14.28,439176.97,207224.89
36623.77,22173.27,128017.19,2779.32,54.16,0.88,153558.18,136259.94
42871.82,10206.14,42760.03,1770.86,45.7,0.17,53972.59,137655.59
20597.61,15338.85,130243.4,2984.37,327.04,1.6,232295.45,183563.01
33760.69,14716.57,118373.27,1503.68,83.5,26.08,300603.81,159613.2
20610.39,13688.53,42246.92,2250.7,499.6,4.54,374998.68,205461.53
24446.18,13672.0,136697.97,798.17,480.91,39.92,382914.41,201136.63
26720.61,8830.73,79023.96,705.52,24.3,25.81,434536.27,219156.43
39010.56,12597.6,93937.22,2380.06,365.28,12.27,34958.85,115669.69
48897.79,11543.31,155088.19,1433.83,137.78,41.93,490879.07,258049.3
22773.94,7302.86,106053.0,2627.58,177.04,25.48,484071.52,232051.15
17773.44,23123.64,108840.56,2490.79,127.75,17.54,37062.59,101420.68
19305.96,9817.03,15284.23,361.05,416.97,28.4,170381.86,122306.89
7560.56,7999.11,40285.44,1439.67,447.94,33.63,387460.46,147553.45
15550.0,6088.57,13722.84,1946.32,29.8,27.94,249684.98,127747.33
5235.92,16272.89,66348.61,2500.84,142.32,46.64,22228.03,84959.89
21966.82,22914.15,73285.03,2833.07,229.86,17.7,190263.58,154906.69
9200.51,17740.24,96090.05,1538.73,265.69,20.5,297890.69,144741.52
17973.93,16040.79,117849.06,3115.72,52.95,42.94,442198.46,250029.05
39885.31,24335.1,50473.13,1379.7,416.71,31.87,418040.73,221814.94
13050.45,10992.58,101033.96,625.43,467.65,48.31,474233.32,191244.79
30982.84,23456.77,156726.97,2652.65,207.4,39.61,244605.53,167571.73
45157.89,25102.7,51908.3,1060.38,430.04,25.65,403171.43,236298.35
28779.53,6289.54,105599.39,988.7,341.41,31.74,68353.08,80777.81
10495.84,12111.15,21299.35,955.73,299.95,20.3,268859.78,157164.68
17893.54,9238.73,89407.39,2947.99,411.33,6.38,459958.77,228744.33
29928.09,8167.16,119056.92,3345.89,241.78,20.36,422646.85,238780.19
25823.95,22165.61,27668.55,3027.26,278.38,14.07,334692.73,186594.21
8282.37,2311.49,55230.68,1254.36,144.59,33.9,91617.59,76056.25
22893.02,19316.79,147757.2,2160.98,358.97,33.46,107399.0,127431.65
27610.27,25291.8,57928.01,2716.97,87.94,46.87,345753.09,228761.78
14099.3,12719.25,119992.21,1621.88,129.15,3.97,176272.55,114911.41
31009.83,13941.16,104927.47,1741.55,245.16,23.38,178135.01,135220.48
4437.84,13201.31,39295.76,984.57,198.8,19.93,426858.94,190171.37
17493.74,19690.36,128299.87,2401.36,127.39,26.37,29824.22,108898.16
40409.56,13266.83,92765.21,2475.7,104.03,5.98,208408.58,200865.63
13704.96,8129.67,27747.48,1162.21,431.84,24.57,134345.84,84878.11
30653.67,18470.7,157435.42,957.45,299.52,32.85,33008.13,71629.74
21091.46,23045.95,94771.25,2707.99,194.92,15.69,123955.1,157884.21
16506.55,9620.89,120733.43,2491.8,424.43,32.52,108438.8,131627.18
45890.45,17024.81,50186.38,986.03,414.33,13.28,262147.64,148000.75
17819.82,23433.96,43638.74,1230.67,64.33,18.47,228892.03,149604.98
12597.12,6455.76,117654.09,3463.9,287.97,45.36,246415.77,195266.7
45555.76,11112.03,111594.13,2485.56,159.75,1.25,441397.42,212723.18
37551.27,19510.48,60354.0,2128.66,275.01,13.64,257325.62,180877.17
34408.19,7854.84,119494.97,2552.58,361.82,46.79,326722.26,224445.57
3427.21,4703.89,81986.99,3277.82,14.17,7.35,330791.98,183762.6
7429.04,14118.89,66841.71,1419.8,261.65,19.87,268099.71,143342.85
32278.66,19816.22,134952.29,1589.42,152.95,22.7,166291.66,152754.65
11262.21,12705.73,104598.09,1715.54,271.67,32.63,453516.13,211193.47
12056.26,10394.34,86869.38,2857.1,63.82,30.59,230324.25,141804.2
39177.79,19571.41,132757.66,1114.57,410.61,31.34,294141.43,171346.36
15010.32,16048.09,96838.58,1183.98,276.4,47.02,288389.28,138759.97
4507.78,17069.46,154743.06,1535.63,113.42,19.64,417266.26,163800.33
2785.17,16515.67,136830.61,2629.65,387.15,24.49,276618.0,143588.56
22715.72,18006.76,71342.61,2317.3,28.51,48.2,239313.38,165611.03
31239.3,24185.4,91761.61,1637.28,300.48,6.41,240829.29,192293.55
43575.38,25556.57,164258.55,1722.25,255.86,47.41,394375.33,262635.59
6429.42,4384.18,138311.98,2980.05,29.43,47.41,178388.05,162664.24
10636.97,21282.64,49748.02,440.75,132.36,47.67,468728.55,194974.23
26960.23,23281.02,63398.87,2559.33,47.8,3.35,426369.9,196206.41
18841.31,10526.34,66262.05,1041.1,368.87,28.88,86406.85,88794.26
24644.34,5822.46,137236.08,3404.23,355.83,41.91,172274.73,151918.0
46282.11,21533.95,156702.67,2083.22,53.76,15.69,454697.54,254052.75
27699.69,14589.08,133010.6,2627.71,63.51,29.53,153618.25,168442.98
21340.91,19384.73,60485.51,753.24,441.34,12.82,172475.96,92191.6
49482.56,20626.21,150125.36,1586.89,108.42,6.48,124378.87,147197.79
4195.57,2830.68,12032.3,2191.93,158.79,42.61,46109.15,67759.85
46673.56,14606.12,77991.4,2085.99,345.3,49.06,249658.94,160571.39
25581.43,22825.5,78016.55,2724.47,39.75,3.49,382329.45,234677.72
25684.06,6371.76,87707.15,2172.4,474.35,6.07,336798.76,174942.67
46176.25,24100.31,105573.13,2278.93,21.27,29.43,33259.99,143552.55
25858.88,11364.67,46775.39,2822.83,426.08,4.32,271223.8,214832.86
22481.95,13822.87,45718.87,1560.2,186.84,31.56,178538.79,132439.85
14351.94,13724.99,132497.15,3358.12,83.52,35.97,328058.57,206146.05
33282.02,12032.99,25674.93,1307.8,194.97,20.73,214476.72,137619.77
28912.61,18995.75,91723.08,1511.54,486.69,37.81,490654.44,232784.14
11502.93,16322.71,45846.9,2589.56,269.2,5.68,417656.08,212632.38
35761.23,9310.91,58785.97,427.41,39.05,15.06,356178.04,161641.31
32560.26,14303.63,56650.59,882.61,471.36,40.38,267520.19,124576.85
20469.36,19109.23,123023.11,923.24,80.35,4.42,303734.18,130227.37
1215.65,14815.06,82975.04,1999.98,36.8,14.25,232225.06,143865.43
22882.48,15696.26,60976.07,2226.29,32.26,31.06,401435.44,186810.68
1296.85,15924.03,138285.26,821.52,414.9,12.37,455952.39,218053.6
4674.93,3534.06,20267.54,669.58,84.98,24.04,499565.65,146619.67
22099.89,7225.1,121902.37,1586.88,97.7,41.86,307438.54,179720.64
5014.07,14323.86,52464.43,1215.58,472.62,13.48,347305.01,194103.58
14507.61,16921.53,151650.01,1139.93,309.69,21.79,211934.01,115854.5
33119.08,23007.09,24211.74,722.32,149.86,0.91,24067.13,82774.31
